,Collection Date,Complete Genome,Country,Flu Season,Host Species,Protein Name,Segment,Segment Length,Sequence Accession,State/Province,Strain Name,Subtype
22098,2011-08-02,Unconfirmed,USA,,Mallard,NP,5,1538,A/mallard/Interior_Alaska/11BM01179/2011|NP,Alaska,A/mallard/Interior_Alaska/11BM01179/2011,H4N6
22099,2011-08-02,Unconfirmed,USA,,Mallard,NS,8,865,A/mallard/Interior_Alaska/11BM01179/2011|NS,Alaska,A/mallard/Interior_Alaska/11BM01179/2011,H4N6
22100,2011-08-02,Unconfirmed,USA,,Mallard,PA,3,2196,A/mallard/Interior_Alaska/11BM01179/2011|PA,Alaska,A/mallard/Interior_Alaska/11BM01179/2011,H4N6
22101,2011-08-02,Unconfirmed,USA,,Mallard,PB1,2,2316,A/mallard/Interior_Alaska/11BM01179/2011|PB1,Alaska,A/mallard/Interior_Alaska/11BM01179/2011,H4N6
22102,2011-08-02,Unconfirmed,USA,,Mallard,PB2,1,2316,A/mallard/Interior_Alaska/11BM01179/2011|PB2,Alaska,A/mallard/Interior_Alaska/11BM01179/2011,H4N6
22103,2011-08-02,Unconfirmed,USA,,Mallard,HA,4,1713,A/mallard/Interior_Alaska/11BM01180/2011|HA,Alaska,A/mallard/Interior_Alaska/11BM01180/2011,H4N6
22104,2011-08-02,Unconfirmed,USA,,Mallard,M,7,1002,A/mallard/Interior_Alaska/11BM01180/2011|M,Alaska,A/mallard/Interior_Alaska/11BM01180/2011,H4N6
22105,2011-08-02,Unconfirmed,USA,,Mallard,NA,6,1439,A/mallard/Interior_Alaska/11BM01180/2011|NA,Alaska,A/mallard/Interior_Alaska/11BM01180/2011,H4N6
22106,2011-08-02,Unconfirmed,USA,,Mallard,NP,5,1537,A/mallard/Interior_Alaska/11BM01180/2011|NP,Alaska,A/mallard/Interior_Alaska/11BM01180/2011,H4N6
22107,2011-08-02,Unconfirmed,USA,,Mallard,NS,8,865,A/mallard/Interior_Alaska/11BM01180/2011|NS,Alaska,A/mallard/Interior_Alaska/11BM01180/2011,H4N6
22108,2011-08-02,Unconfirmed,USA,,Mallard,PA,3,2196,A/mallard/Interior_Alaska/11BM01180/2011|PA,Alaska,A/mallard/Interior_Alaska/11BM01180/2011,H4N6
22109,2011-08-02,Unconfirmed,USA,,Mallard,PB1,2,2316,A/mallard/Interior_Alaska/11BM01180/2011|PB1,Alaska,A/mallard/Interior_Alaska/11BM01180/2011,H4N6
22110,2011-08-02,Unconfirmed,USA,,Mallard,PB2,1,2316,A/mallard/Interior_Alaska/11BM01180/2011|PB2,Alaska,A/mallard/Interior_Alaska/11BM01180/2011,H4N6
22111,2011-08-03,Unconfirmed,USA,,Northern pintail,HA,4,1731,A/mallard/Interior_Alaska/11BM01254/2011|HA,Alaska,A/mallard/Interior_Alaska/11BM01254/2011,H3N8
22112,2011-08-03,Unconfirmed,USA,,Northern pintail,M,7,1002,A/mallard/Interior_Alaska/11BM01254/2011|M,Alaska,A/mallard/Interior_Alaska/11BM01254/2011,H3N8
22113,2011-08-03,Unconfirmed,USA,,Northern pintail,NA,6,1425,A/mallard/Interior_Alaska/11BM01254/2011|NA,Alaska,A/mallard/Interior_Alaska/11BM01254/2011,H3N8
22114,2011-08-03,Unconfirmed,USA,,Northern pintail,NP,5,1526,A/mallard/Interior_Alaska/11BM01254/2011|NP,Alaska,A/mallard/Interior_Alaska/11BM01254/2011,H3N8
22115,2011-08-03,Unconfirmed,USA,,Northern pintail,NS,8,865,A/mallard/Interior_Alaska/11BM01254/2011|NS,Alaska,A/mallard/Interior_Alaska/11BM01254/2011,H3N8
22116,2011-08-03,Unconfirmed,USA,,Northern pintail,PA,3,2208,A/mallard/Interior_Alaska/11BM01254/2011|PA,Alaska,A/mallard/Interior_Alaska/11BM01254/2011,H3N8
22117,2011-08-03,Unconfirmed,USA,,Northern pintail,PB1,2,2309,A/mallard/Interior_Alaska/11BM01254/2011|PB1,Alaska,A/mallard/Interior_Alaska/11BM01254/2011,H3N8
22118,2011-08-03,Unconfirmed,USA,,Northern pintail,PB2,1,2295,A/mallard/Interior_Alaska/11BM01254/2011|PB2,Alaska,A/mallard/Interior_Alaska/11BM01254/2011,H3N8
22119,2011-08-03,Unconfirmed,USA,,Northern pintail,HA,4,1731,A/mallard/Interior_Alaska/11BM01255/2011|HA,Alaska,A/mallard/Interior_Alaska/11BM01255/2011,H3N8
22120,2011-08-03,Unconfirmed,USA,,Northern pintail,M,7,1002,A/mallard/Interior_Alaska/11BM01255/2011|M,Alaska,A/mallard/Interior_Alaska/11BM01255/2011,H3N8
22121,2011-08-03,Unconfirmed,USA,,Northern pintail,NA,6,1425,A/mallard/Interior_Alaska/11BM01255/2011|NA,Alaska,A/mallard/Interior_Alaska/11BM01255/2011,H3N8
22122,2011-08-03,Unconfirmed,USA,,Northern pintail,NP,5,1532,A/mallard/Interior_Alaska/11BM01255/2011|NP,Alaska,A/mallard/Interior_Alaska/11BM01255/2011,H3N8
22123,2011-08-03,Unconfirmed,USA,,Northern pintail,NS,8,865,A/mallard/Interior_Alaska/11BM01255/2011|NS,Alaska,A/mallard/Interior_Alaska/11BM01255/2011,H3N8
22124,2011-08-03,Unconfirmed,USA,,Northern pintail,PA,3,2208,A/mallard/Interior_Alaska/11BM01255/2011|PA,Alaska,A/mallard/Interior_Alaska/11BM01255/2011,H3N8
22125,2011-08-03,Unconfirmed,USA,,Northern pintail,PB1,2,2309,A/mallard/Interior_Alaska/11BM01255/2011|PB1,Alaska,A/mallard/Interior_Alaska/11BM01255/2011,H3N8
22126,2011-08-03,Unconfirmed,USA,,Northern pintail,PB2,1,2295,A/mallard/Interior_Alaska/11BM01255/2011|PB2,Alaska,A/mallard/Interior_Alaska/11BM01255/2011,H3N8
22127,2011-08-07,Unconfirmed,USA,,Mallard,HA,4,1700,A/mallard/Interior_Alaska/11BM02089/2011|HA,Alaska,A/mallard/Interior_Alaska/11BM02089/2011,H4N6
22128,2011-08-07,Unconfirmed,USA,,Mallard,M,7,1002,A/mallard/Interior_Alaska/11BM02089/2011|M,Alaska,A/mallard/Interior_Alaska/11BM02089/2011,H4N6
22129,2011-08-07,Unconfirmed,USA,,Mallard,NA,6,1434,A/mallard/Interior_Alaska/11BM02089/2011|NA,Alaska,A/mallard/Interior_Alaska/11BM02089/2011,H4N6
22130,2011-08-07,Unconfirmed,USA,,Mallard,NP,5,1537,A/mallard/Interior_Alaska/11BM02089/2011|NP,Alaska,A/mallard/Interior_Alaska/11BM02089/2011,H4N6
22131,2011-08-07,Unconfirmed,USA,,Mallard,NS,8,865,A/mallard/Interior_Alaska/11BM02089/2011|NS,Alaska,A/mallard/Interior_Alaska/11BM02089/2011,H4N6
22132,2011-08-07,Unconfirmed,USA,,Mallard,PA,3,2200,A/mallard/Interior_Alaska/11BM02089/2011|PA,Alaska,A/mallard/Interior_Alaska/11BM02089/2011,H4N6
22133,2011-08-07,Unconfirmed,USA,,Mallard,PB1,2,2304,A/mallard/Interior_Alaska/11BM02089/2011|PB1,Alaska,A/mallard/Interior_Alaska/11BM02089/2011,H4N6
22134,2011-08-07,Unconfirmed,USA,,Mallard,PB2,1,2301,A/mallard/Interior_Alaska/11BM02089/2011|PB2,Alaska,A/mallard/Interior_Alaska/11BM02089/2011,H4N6
22135,2011-08-07,Unconfirmed,USA,,Mallard,HA,4,1713,A/mallard/Interior_Alaska/11BM02099/2011|HA,Alaska,A/mallard/Interior_Alaska/11BM02099/2011,H4N6
22136,2011-08-07,Unconfirmed,USA,,Mallard,M,7,1002,A/mallard/Interior_Alaska/11BM02099/2011|M,Alaska,A/mallard/Interior_Alaska/11BM02099/2011,H4N6
22137,2011-08-07,Unconfirmed,USA,,Mallard,NA,6,1439,A/mallard/Interior_Alaska/11BM02099/2011|NA,Alaska,A/mallard/Interior_Alaska/11BM02099/2011,H4N6
22138,2011-08-07,Unconfirmed,USA,,Mallard,NP,5,1537,A/mallard/Interior_Alaska/11BM02099/2011|NP,Alaska,A/mallard/Interior_Alaska/11BM02099/2011,H4N6
22139,2011-08-07,Unconfirmed,USA,,Mallard,NS,8,865,A/mallard/Interior_Alaska/11BM02099/2011|NS,Alaska,A/mallard/Interior_Alaska/11BM02099/2011,H4N6
22140,2011-08-07,Unconfirmed,USA,,Mallard,PA,3,2208,A/mallard/Interior_Alaska/11BM02099/2011|PA,Alaska,A/mallard/Interior_Alaska/11BM02099/2011,H4N6
22141,2011-08-07,Unconfirmed,USA,,Mallard,PB1,2,2316,A/mallard/Interior_Alaska/11BM02099/2011|PB1,Alaska,A/mallard/Interior_Alaska/11BM02099/2011,H4N6
22142,2011-08-07,Unconfirmed,USA,,Mallard,PB2,1,2316,A/mallard/Interior_Alaska/11BM02099/2011|PB2,Alaska,A/mallard/Interior_Alaska/11BM02099/2011,H4N6
22143,2011-08-10,Unconfirmed,USA,,Mallard,HA,4,1713,A/mallard/Interior_Alaska/11BM02557/2011|HA,Alaska,A/mallard/Interior_Alaska/11BM02557/2011,H4N6
22144,2011-08-10,Unconfirmed,USA,,Mallard,M,7,1002,A/mallard/Interior_Alaska/11BM02557/2011|M,Alaska,A/mallard/Interior_Alaska/11BM02557/2011,H4N6
22145,2011-08-10,Unconfirmed,USA,,Mallard,NA,6,1439,A/mallard/Interior_Alaska/11BM02557/2011|NA,Alaska,A/mallard/Interior_Alaska/11BM02557/2011,H4N6
22146,2011-08-10,Unconfirmed,USA,,Mallard,NP,5,1537,A/mallard/Interior_Alaska/11BM02557/2011|NP,Alaska,A/mallard/Interior_Alaska/11BM02557/2011,H4N6
22147,2011-08-10,Unconfirmed,USA,,Mallard,NS,8,865,A/mallard/Interior_Alaska/11BM02557/2011|NS,Alaska,A/mallard/Interior_Alaska/11BM02557/2011,H4N6
22148,2011-08-10,Unconfirmed,USA,,Mallard,PA,3,2196,A/mallard/Interior_Alaska/11BM02557/2011|PA,Alaska,A/mallard/Interior_Alaska/11BM02557/2011,H4N6
22149,2011-08-10,Unconfirmed,USA,,Mallard,PB1,2,2316,A/mallard/Interior_Alaska/11BM02557/2011|PB1,Alaska,A/mallard/Interior_Alaska/11BM02557/2011,H4N6
22150,2011-08-10,Unconfirmed,USA,,Mallard,PB2,1,2316,A/mallard/Interior_Alaska/11BM02557/2011|PB2,Alaska,A/mallard/Interior_Alaska/11BM02557/2011,H4N6
22151,2011-08-12,Unconfirmed,USA,,Northern pintail,HA,4,1700,A/mallard/Interior_Alaska/11BM02703/2011|HA,Alaska,A/mallard/Interior_Alaska/11BM02703/2011,H4N6
22152,2011-08-12,Unconfirmed,USA,,Northern pintail,M,7,1002,A/mallard/Interior_Alaska/11BM02703/2011|M,Alaska,A/mallard/Interior_Alaska/11BM02703/2011,H4N6
22153,2011-08-12,Unconfirmed,USA,,Northern pintail,NA,6,1434,A/mallard/Interior_Alaska/11BM02703/2011|NA,Alaska,A/mallard/Interior_Alaska/11BM02703/2011,H4N6
22154,2011-08-12,Unconfirmed,USA,,Northern pintail,NP,5,1540,A/mallard/Interior_Alaska/11BM02703/2011|NP,Alaska,A/mallard/Interior_Alaska/11BM02703/2011,H4N6
22155,2011-08-12,Unconfirmed,USA,,Northern pintail,NS,8,865,A/mallard/Interior_Alaska/11BM02703/2011|NS,Alaska,A/mallard/Interior_Alaska/11BM02703/2011,H4N6
22156,2011-08-12,Unconfirmed,USA,,Northern pintail,PA,3,2208,A/mallard/Interior_Alaska/11BM02703/2011|PA,Alaska,A/mallard/Interior_Alaska/11BM02703/2011,H4N6
22157,2011-08-12,Unconfirmed,USA,,Northern pintail,PB1,2,2304,A/mallard/Interior_Alaska/11BM02703/2011|PB1,Alaska,A/mallard/Interior_Alaska/11BM02703/2011,H4N6
22158,2011-08-12,Unconfirmed,USA,,Northern pintail,PB2,1,2307,A/mallard/Interior_Alaska/11BM02703/2011|PB2,Alaska,A/mallard/Interior_Alaska/11BM02703/2011,H4N6
22159,2011-08-14,Unconfirmed,USA,,Northern pintail,HA,4,1740,A/mallard/Interior_Alaska/11BM02923/2011|HA,Alaska,A/mallard/Interior_Alaska/11BM02923/2011,H3N8
22160,2011-08-14,Unconfirmed,USA,,Northern pintail,M,7,1002,A/mallard/Interior_Alaska/11BM02923/2011|M,Alaska,A/mallard/Interior_Alaska/11BM02923/2011,H3N8
22161,2011-08-14,Unconfirmed,USA,,Northern pintail,NA,6,1425,A/mallard/Interior_Alaska/11BM02923/2011|NA,Alaska,A/mallard/Interior_Alaska/11BM02923/2011,H3N8
22162,2011-08-14,Unconfirmed,USA,,Northern pintail,NP,5,1534,A/mallard/Interior_Alaska/11BM02923/2011|NP,Alaska,A/mallard/Interior_Alaska/11BM02923/2011,H3N8
22163,2011-08-14,Unconfirmed,USA,,Northern pintail,NS,8,865,A/mallard/Interior_Alaska/11BM02923/2011|NS,Alaska,A/mallard/Interior_Alaska/11BM02923/2011,H3N8
22164,2011-08-14,Unconfirmed,USA,,Northern pintail,PA,3,2200,A/mallard/Interior_Alaska/11BM02923/2011|PA,Alaska,A/mallard/Interior_Alaska/11BM02923/2011,H3N8
22165,2011-08-14,Unconfirmed,USA,,Northern pintail,PB1,2,2312,A/mallard/Interior_Alaska/11BM02923/2011|PB1,Alaska,A/mallard/Interior_Alaska/11BM02923/2011,H3N8
22166,2011-08-14,Unconfirmed,USA,,Northern pintail,PB2,1,2316,A/mallard/Interior_Alaska/11BM02923/2011|PB2,Alaska,A/mallard/Interior_Alaska/11BM02923/2011,H3N8
22167,2011-08-14,Unconfirmed,USA,,Mallard,HA,4,1747,A/mallard/Interior_Alaska/11BM02987/2011|HA,Alaska,A/mallard/Interior_Alaska/11BM02987/2011,H2N6
22168,2011-08-14,Unconfirmed,USA,,Mallard,M,7,1002,A/mallard/Interior_Alaska/11BM02987/2011|M,Alaska,A/mallard/Interior_Alaska/11BM02987/2011,H2N6
22169,2011-08-14,Unconfirmed,USA,,Mallard,NA,6,1434,A/mallard/Interior_Alaska/11BM02987/2011|NA,Alaska,A/mallard/Interior_Alaska/11BM02987/2011,H2N6
22170,2011-08-14,Unconfirmed,USA,,Mallard,NP,5,1537,A/mallard/Interior_Alaska/11BM02987/2011|NP,Alaska,A/mallard/Interior_Alaska/11BM02987/2011,H2N6
22171,2011-08-14,Unconfirmed,USA,,Mallard,NS,8,865,A/mallard/Interior_Alaska/11BM02987/2011|NS,Alaska,A/mallard/Interior_Alaska/11BM02987/2011,H2N6
22172,2011-08-14,Unconfirmed,USA,,Mallard,PA,3,2208,A/mallard/Interior_Alaska/11BM02987/2011|PA,Alaska,A/mallard/Interior_Alaska/11BM02987/2011,H2N6
22173,2011-08-14,Unconfirmed,USA,,Mallard,PB1,2,2304,A/mallard/Interior_Alaska/11BM02987/2011|PB1,Alaska,A/mallard/Interior_Alaska/11BM02987/2011,H2N6
22174,2011-08-14,Unconfirmed,USA,,Mallard,PB2,1,2298,A/mallard/Interior_Alaska/11BM02987/2011|PB2,Alaska,A/mallard/Interior_Alaska/11BM02987/2011,H2N6
22175,2011-08-14,Unconfirmed,USA,,Mallard,HA,4,1711,A/mallard/Interior_Alaska/11BM02991/2011|HA,Alaska,A/mallard/Interior_Alaska/11BM02991/2011,H4N6
22176,2011-08-14,Unconfirmed,USA,,Mallard,M,7,1002,A/mallard/Interior_Alaska/11BM02991/2011|M,Alaska,A/mallard/Interior_Alaska/11BM02991/2011,H4N6
22177,2011-08-14,Unconfirmed,USA,,Mallard,NA,6,1426,A/mallard/Interior_Alaska/11BM02991/2011|NA,Alaska,A/mallard/Interior_Alaska/11BM02991/2011,H4N6
22178,2011-08-14,Unconfirmed,USA,,Mallard,NP,5,1540,A/mallard/Interior_Alaska/11BM02991/2011|NP,Alaska,A/mallard/Interior_Alaska/11BM02991/2011,H4N6
22179,2011-08-14,Unconfirmed,USA,,Mallard,NS,8,865,A/mallard/Interior_Alaska/11BM02991/2011|NS,Alaska,A/mallard/Interior_Alaska/11BM02991/2011,H4N6
22180,2011-08-14,Unconfirmed,USA,,Mallard,PA,3,2208,A/mallard/Interior_Alaska/11BM02991/2011|PA,Alaska,A/mallard/Interior_Alaska/11BM02991/2011,H4N6
22181,2011-08-14,Unconfirmed,USA,,Mallard,PB1,2,2274,A/mallard/Interior_Alaska/11BM02991/2011|PB1,Alaska,A/mallard/Interior_Alaska/11BM02991/2011,H4N6
22182,2011-08-14,Unconfirmed,USA,,Mallard,PB2,1,2298,A/mallard/Interior_Alaska/11BM02991/2011|PB2,Alaska,A/mallard/Interior_Alaska/11BM02991/2011,H4N6
22183,2011-08-15,Unconfirmed,USA,,Mallard,HA,4,1700,A/mallard/Interior_Alaska/11BM03102/2011|HA,Alaska,A/mallard/Interior_Alaska/11BM03102/2011,H4N6
22184,2011-08-15,Unconfirmed,USA,,Mallard,M,7,1002,A/mallard/Interior_Alaska/11BM03102/2011|M,Alaska,A/mallard/Interior_Alaska/11BM03102/2011,H4N6
22185,2011-08-15,Unconfirmed,USA,,Mallard,NA,6,1434,A/mallard/Interior_Alaska/11BM03102/2011|NA,Alaska,A/mallard/Interior_Alaska/11BM03102/2011,H4N6
22186,2011-08-15,Unconfirmed,USA,,Mallard,NP,5,1540,A/mallard/Interior_Alaska/11BM03102/2011|NP,Alaska,A/mallard/Interior_Alaska/11BM03102/2011,H4N6
22187,2011-08-15,Unconfirmed,USA,,Mallard,NS,8,865,A/mallard/Interior_Alaska/11BM03102/2011|NS,Alaska,A/mallard/Interior_Alaska/11BM03102/2011,H4N6
22188,2011-08-15,Unconfirmed,USA,,Mallard,PA,3,2202,A/mallard/Interior_Alaska/11BM03102/2011|PA,Alaska,A/mallard/Interior_Alaska/11BM03102/2011,H4N6
22189,2011-08-15,Unconfirmed,USA,,Mallard,PB1,2,2304,A/mallard/Interior_Alaska/11BM03102/2011|PB1,Alaska,A/mallard/Interior_Alaska/11BM03102/2011,H4N6
22190,2011-08-15,Unconfirmed,USA,,Mallard,PB2,1,2301,A/mallard/Interior_Alaska/11BM03102/2011|PB2,Alaska,A/mallard/Interior_Alaska/11BM03102/2011,H4N6
22191,2011-08-18,Unconfirmed,USA,,Northern pintail,HA,4,1747,A/mallard/Interior_Alaska/11BM03436/2011|HA,Alaska,A/mallard/Interior_Alaska/11BM03436/2011,H2N9
22192,2011-08-18,Unconfirmed,USA,,Northern pintail,M,7,1002,A/mallard/Interior_Alaska/11BM03436/2011|M,Alaska,A/mallard/Interior_Alaska/11BM03436/2011,H2N9
22193,2011-08-18,Unconfirmed,USA,,Northern pintail,NA,6,1422,A/mallard/Interior_Alaska/11BM03436/2011|NA,Alaska,A/mallard/Interior_Alaska/11BM03436/2011,H2N9
22194,2011-08-18,Unconfirmed,USA,,Northern pintail,NP,5,1540,A/mallard/Interior_Alaska/11BM03436/2011|NP,Alaska,A/mallard/Interior_Alaska/11BM03436/2011,H2N9
22195,2011-08-18,Unconfirmed,USA,,Northern pintail,NS,8,865,A/mallard/Interior_Alaska/11BM03436/2011|NS,Alaska,A/mallard/Interior_Alaska/11BM03436/2011,H2N9
22196,2011-08-18,Unconfirmed,USA,,Northern pintail,PA,3,2200,A/mallard/Interior_Alaska/11BM03436/2011|PA,Alaska,A/mallard/Interior_Alaska/11BM03436/2011,H2N9
22197,2011-08-18,Unconfirmed,USA,,Northern pintail,PB1,2,2316,A/mallard/Interior_Alaska/11BM03436/2011|PB1,Alaska,A/mallard/Interior_Alaska/11BM03436/2011,H2N9
22198,2011-08-18,Unconfirmed,USA,,Northern pintail,PB2,1,2307,A/mallard/Interior_Alaska/11BM03436/2011|PB2,Alaska,A/mallard/Interior_Alaska/11BM03436/2011,H2N9
22199,2011-08-20,Unconfirmed,USA,,Mallard,HA,4,1706,A/mallard/Interior_Alaska/11BM03577/2011|HA,Alaska,A/mallard/Interior_Alaska/11BM03577/2011,H7N3
22200,2011-08-20,Unconfirmed,USA,,Mallard,M,7,1002,A/mallard/Interior_Alaska/11BM03577/2011|M,Alaska,A/mallard/Interior_Alaska/11BM03577/2011,H7N3
22201,2011-08-20,Unconfirmed,USA,,Mallard,NA,6,1428,A/mallard/Interior_Alaska/11BM03577/2011|NA,Alaska,A/mallard/Interior_Alaska/11BM03577/2011,H7N3
22202,2011-08-20,Unconfirmed,USA,,Mallard,NP,5,1540,A/mallard/Interior_Alaska/11BM03577/2011|NP,Alaska,A/mallard/Interior_Alaska/11BM03577/2011,H7N3
22203,2011-08-20,Unconfirmed,USA,,Mallard,NS,8,865,A/mallard/Interior_Alaska/11BM03577/2011|NS,Alaska,A/mallard/Interior_Alaska/11BM03577/2011,H7N3
22204,2011-08-20,Unconfirmed,USA,,Mallard,PA,3,2201,A/mallard/Interior_Alaska/11BM03577/2011|PA,Alaska,A/mallard/Interior_Alaska/11BM03577/2011,H7N3
22205,2011-08-20,Unconfirmed,USA,,Mallard,PB1,2,2304,A/mallard/Interior_Alaska/11BM03577/2011|PB1,Alaska,A/mallard/Interior_Alaska/11BM03577/2011,H7N3
22206,2011-08-20,Unconfirmed,USA,,Mallard,PB2,1,2316,A/mallard/Interior_Alaska/11BM03577/2011|PB2,Alaska,A/mallard/Interior_Alaska/11BM03577/2011,H7N3
22207,2011-08-20,Unconfirmed,USA,,Mallard,HA,4,1747,A/mallard/Interior_Alaska/11BM03591/2011|HA,Alaska,A/mallard/Interior_Alaska/11BM03591/2011,H2N9
22208,2011-08-20,Unconfirmed,USA,,Mallard,M,7,1002,A/mallard/Interior_Alaska/11BM03591/2011|M,Alaska,A/mallard/Interior_Alaska/11BM03591/2011,H2N9
22209,2011-08-20,Unconfirmed,USA,,Mallard,NA,6,1422,A/mallard/Interior_Alaska/11BM03591/2011|NA,Alaska,A/mallard/Interior_Alaska/11BM03591/2011,H2N9
22210,2011-08-20,Unconfirmed,USA,,Mallard,NP,5,1540,A/mallard/Interior_Alaska/11BM03591/2011|NP,Alaska,A/mallard/Interior_Alaska/11BM03591/2011,H2N9
22211,2011-08-20,Unconfirmed,USA,,Mallard,NS,8,865,A/mallard/Interior_Alaska/11BM03591/2011|NS,Alaska,A/mallard/Interior_Alaska/11BM03591/2011,H2N9
22212,2011-08-20,Unconfirmed,USA,,Mallard,PA,3,2200,A/mallard/Interior_Alaska/11BM03591/2011|PA,Alaska,A/mallard/Interior_Alaska/11BM03591/2011,H2N9
22213,2011-08-20,Unconfirmed,USA,,Mallard,PB1,2,2312,A/mallard/Interior_Alaska/11BM03591/2011|PB1,Alaska,A/mallard/Interior_Alaska/11BM03591/2011,H2N9
22214,2011-08-20,Unconfirmed,USA,,Mallard,PB2,1,2307,A/mallard/Interior_Alaska/11BM03591/2011|PB2,Alaska,A/mallard/Interior_Alaska/11BM03591/2011,H2N9
22215,2011-08-20,Unconfirmed,USA,,Mallard,HA,4,1747,A/mallard/Interior_Alaska/11BM03593/2011|HA,Alaska,A/mallard/Interior_Alaska/11BM03593/2011,H2N9
22216,2011-08-20,Unconfirmed,USA,,Mallard,M,7,1002,A/mallard/Interior_Alaska/11BM03593/2011|M,Alaska,A/mallard/Interior_Alaska/11BM03593/2011,H2N9
22217,2011-08-20,Unconfirmed,USA,,Mallard,NA,6,1422,A/mallard/Interior_Alaska/11BM03593/2011|NA,Alaska,A/mallard/Interior_Alaska/11BM03593/2011,H2N9
22218,2011-08-20,Unconfirmed,USA,,Mallard,NP,5,1540,A/mallard/Interior_Alaska/11BM03593/2011|NP,Alaska,A/mallard/Interior_Alaska/11BM03593/2011,H2N9
22219,2011-08-20,Unconfirmed,USA,,Mallard,NS,8,865,A/mallard/Interior_Alaska/11BM03593/2011|NS,Alaska,A/mallard/Interior_Alaska/11BM03593/2011,H2N9
22220,2011-08-20,Unconfirmed,USA,,Mallard,PA,3,2200,A/mallard/Interior_Alaska/11BM03593/2011|PA,Alaska,A/mallard/Interior_Alaska/11BM03593/2011,H2N9
22221,2011-08-20,Unconfirmed,USA,,Mallard,PB1,2,2316,A/mallard/Interior_Alaska/11BM03593/2011|PB1,Alaska,A/mallard/Interior_Alaska/11BM03593/2011,H2N9
22222,2011-08-20,Unconfirmed,USA,,Mallard,PB2,1,2307,A/mallard/Interior_Alaska/11BM03593/2011|PB2,Alaska,A/mallard/Interior_Alaska/11BM03593/2011,H2N9
22223,2011-08-20,Unconfirmed,USA,,Mallard,HA,4,1708,A/mallard/Interior_Alaska/11BM03599/2011|HA,Alaska,A/mallard/Interior_Alaska/11BM03599/2011,H4N6
22224,2011-08-20,Unconfirmed,USA,,Mallard,M,7,1002,A/mallard/Interior_Alaska/11BM03599/2011|M,Alaska,A/mallard/Interior_Alaska/11BM03599/2011,H4N6
22225,2011-08-20,Unconfirmed,USA,,Mallard,NA,6,1434,A/mallard/Interior_Alaska/11BM03599/2011|NA,Alaska,A/mallard/Interior_Alaska/11BM03599/2011,H4N6
22226,2011-08-20,Unconfirmed,USA,,Mallard,NP,5,1537,A/mallard/Interior_Alaska/11BM03599/2011|NP,Alaska,A/mallard/Interior_Alaska/11BM03599/2011,H4N6
22227,2011-08-20,Unconfirmed,USA,,Mallard,NS,8,865,A/mallard/Interior_Alaska/11BM03599/2011|NS,Alaska,A/mallard/Interior_Alaska/11BM03599/2011,H4N6
22228,2011-08-20,Unconfirmed,USA,,Mallard,PA,3,2200,A/mallard/Interior_Alaska/11BM03599/2011|PA,Alaska,A/mallard/Interior_Alaska/11BM03599/2011,H4N6
22229,2011-08-20,Unconfirmed,USA,,Mallard,PB1,2,2304,A/mallard/Interior_Alaska/11BM03599/2011|PB1,Alaska,A/mallard/Interior_Alaska/11BM03599/2011,H4N6
22230,2011-08-20,Unconfirmed,USA,,Mallard,PB2,1,2301,A/mallard/Interior_Alaska/11BM03599/2011|PB2,Alaska,A/mallard/Interior_Alaska/11BM03599/2011,H4N6
22231,2011-09-02,Unconfirmed,USA,,Mallard,HA,4,1713,A/mallard/Interior_Alaska/11BM03735/2011|HA,Alaska,A/mallard/Interior_Alaska/11BM03735/2011,H4N6
22232,2011-09-02,Unconfirmed,USA,,Mallard,M,7,1002,A/mallard/Interior_Alaska/11BM03735/2011|M,Alaska,A/mallard/Interior_Alaska/11BM03735/2011,H4N6
22233,2011-09-02,Unconfirmed,USA,,Mallard,NA,6,1439,A/mallard/Interior_Alaska/11BM03735/2011|NA,Alaska,A/mallard/Interior_Alaska/11BM03735/2011,H4N6
22234,2011-09-02,Unconfirmed,USA,,Mallard,NP,5,1537,A/mallard/Interior_Alaska/11BM03735/2011|NP,Alaska,A/mallard/Interior_Alaska/11BM03735/2011,H4N6
22235,2011-09-02,Unconfirmed,USA,,Mallard,NS,8,865,A/mallard/Interior_Alaska/11BM03735/2011|NS,Alaska,A/mallard/Interior_Alaska/11BM03735/2011,H4N6
22236,2011-09-02,Unconfirmed,USA,,Mallard,PA,3,2196,A/mallard/Interior_Alaska/11BM03735/2011|PA,Alaska,A/mallard/Interior_Alaska/11BM03735/2011,H4N6
22237,2011-09-02,Unconfirmed,USA,,Mallard,PB1,2,2304,A/mallard/Interior_Alaska/11BM03735/2011|PB1,Alaska,A/mallard/Interior_Alaska/11BM03735/2011,H4N6
22238,2011-09-02,Unconfirmed,USA,,Mallard,PB2,1,2307,A/mallard/Interior_Alaska/11BM03735/2011|PB2,Alaska,A/mallard/Interior_Alaska/11BM03735/2011,H4N6
22239,2011-09-03,Unconfirmed,USA,,Mallard,HA,4,1731,A/mallard/Interior_Alaska/11BM03819/2011|HA,Alaska,A/mallard/Interior_Alaska/11BM03819/2011,H3N8
22240,2011-09-03,Unconfirmed,USA,,Mallard,M,7,1002,A/mallard/Interior_Alaska/11BM03819/2011|M,Alaska,A/mallard/Interior_Alaska/11BM03819/2011,H3N8
22241,2011-09-03,Unconfirmed,USA,,Mallard,NA,6,1425,A/mallard/Interior_Alaska/11BM03819/2011|NA,Alaska,A/mallard/Interior_Alaska/11BM03819/2011,H3N8
